regime,arm,dataset,method,lr0,seed,nmse_full,triggered,steps_survived,frac_survived,pre_mean_loss,pre_nmse,pre_median_loss,pre_max_loss,pre_max_excess,pre_n_spike,pre_worst_window
E2-drift,lorenz_drift_cohg_r0_lr0.03,lorenz,cohg_r0,0.03,3,0.004752894610239205,0,12000,1.0,0.0023924049745080145,0.004752894610239205,0.0007937637274153531,0.35652023553848267,449.15158406063847,36,0.07244771428406238
E2-drift,lorenz_drift_cohg_r0_lr0.03,lorenz,cohg_r0,0.03,4,0.0031380451068873656,0,12000,1.0,0.0015887956525753746,0.0031380451068873656,0.0006849218043498695,0.5318399667739868,776.4973510790935,0,0.05695531575474888
E2-drift,lorenz_drift_cohg_r0_lr0.03,lorenz,cohg_r0,0.03,5,0.0048504984088948025,0,12000,1.0,0.0024439185609461383,0.0048504984088948025,0.0008083520224317908,0.2788543999195099,344.96653955367543,0,0.07228834348730744
E2-drift,lorenz_drift_cohg_r0_lr0.03,lorenz,cohg_r0,0.03,6,0.003697880794029277,0,12000,1.0,0.001857920457290083,0.0036978807940292765,0.0007205264992080629,0.297273188829422,412.5777319170879,96,0.049948980621993544
E2-drift,lorenz_drift_cohg_r0_lr0.03,lorenz,cohg_r0,0.03,7,0.004681815124365896,0,12000,1.0,0.0023602675031455874,0.004681815124365896,0.000748701102565974,0.4370787739753723,583.7827304880426,59,0.05451988011598587
E2-drift,lorenz_drift_cohg_r0_lr0.03,lorenz,cohg_r0,0.03,8,0.005873785831110528,0,12000,1.0,0.002959697060196217,0.005873785831110528,0.0011552422074601054,0.4075504541397095,352.78355613040014,0,0.08692038303241134
E2-drift,lorenz_drift_cohg_r0_lr0.03,lorenz,cohg_r0,0.03,9,0.00487564069090751,0,12000,1.0,0.0024396608595727053,0.00487564069090751,0.000906472560018301,0.18514657020568848,204.24950337377064,32,0.05454864641651511
E2-drift,lorenz_drift_fixed_lr0.003,lorenz,fixed,0.003,0,0.042519908591742574,0,12000,1.0,0.021482315932152465,0.042519908591742574,0.01796039566397667,2.1423234939575195,119.28041753859563,0,0.5027518327534198
E2-drift,lorenz_drift_fixed_lr0.003,lorenz,fixed,0.003,1,0.05196907431105957,0,12000,1.0,0.026337238334383613,0.051969074311059564,0.023002158850431442,1.1235511302947998,48.84546435839112,0,0.5549804490804672
E2-drift,lorenz_drift_fixed_lr0.003,lorenz,fixed,0.003,2,0.04425545853746291,0,12000,1.0,0.022330668586804346,0.04425545853746292,0.019614027813076973,0.991765022277832,50.56406729558154,0,0.3754407301545143
E2-drift,lorenz_drift_fixed_lr0.003,lorenz,fixed,0.003,3,0.04945376566306214,0,12000,1.0,0.024892922036516392,0.04945376566306214,0.022168101742863655,0.8783326148986816,39.621462635222436,0,0.413057844042778
E2-drift,lorenz_drift_fixed_lr0.003,lorenz,fixed,0.003,4,0.046386654839743156,0,12000,1.0,0.023485613825354003,0.046386654839743156,0.02040899731218815,0.7689327001571655,37.676162547092055,0,0.5326160636544227
E2-drift,lorenz_drift_fixed_lr0.003,lorenz,fixed,0.003,5,0.046964492411863935,0,12000,1.0,0.02366301048574481,0.046964492411863935,0.02119777724146843,1.0327681303024292,48.720586056639135,0,0.3914401745796204
